level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N5,身體與健康,耳,耳[みみ],みみ,mimi,名,耳朵,耳[みみ]が 痛[いた]いです。,耳朵痛。
N5,身體與健康,鼻,鼻[はな],はな,hana,名,鼻子,鼻[はな]が 高[たか]いです。,鼻子很挺。
N5,身體與健康,口,口[くち],くち,kuchi,名,嘴巴,口[くち]を 大[おお]きく 開[あ]けます。,把嘴張大。
N5,身體與健康,歯,歯[は],は,ha,名,牙齒,毎日[まいにち] 歯[は]を 磨[みが]きます。,每天刷牙。
N5,身體與健康,手,手[て],て,te,名,手,手[て]を 洗[あら]ってください。,請洗手。
N5,身體與健康,足,足[あし],あし,ashi,名,腳,足[あし]が 痛[いた]いです。,腳痛。
N5,身體與健康,お腹,お腹[なか],おなか,onaka,名,肚子,お 腹[なか]が 空[す]きました。,肚子餓了。
N5,身體與健康,背,背[せ],せ,se,名,身高；背,兄[あに]は 背[せ]が 高[たか]いです。,哥哥個子很高。
N5,身體與健康,声,声[こえ],こえ,koe,名,聲音,大[おお]きな 声[こえ]で 話[はな]します。,大聲說話。
N5,身體與健康,病気,病気[びょうき],びょうき,byōki,名,生病；疾病,病気[びょうき]で 学校[がっこう]を 休[やす]みます。,因病請假不上學。
N5,身體與健康,風邪,風邪[かぜ],かぜ,kaze,名,感冒,風邪[かぜ]を 引[ひ]きました。,感冒了。
N5,身體與健康,薬,薬[くすり],くすり,kusuri,名,藥,薬[くすり]を 飲[の]みます。,吃藥。
N5,身體與健康,熱,熱[ねつ],ねつ,netsu,名,發燒；熱度,今日[きょう]は 熱[ねつ]があります。,今天發燒了。
N5,身體與健康,病院,病院[びょういん],びょういん,byōin,名,醫院,病院[びょういん]へ 行[い]きます。,去醫院。
N5,身體與健康,元気,元気[げんき],げんき,genki,な形,有精神；健康,母[はは]はとても 元気[げんき]です。,母親很有精神。
N5,身體與健康,痛い,痛[いた]い,いたい,itai,い形,痛的,お 腹[なか]が 痛[いた]いです。,肚子痛。
N5,身體與健康,指,指[ゆび],ゆび,yubi,名,手指,彼女[かのじょ]は 指[ゆび]が 長[なが]いです。,她手指很長。
N5,衣物與隨身物品,服,服[ふく],ふく,fuku,名,衣服,新[あたら]しい 服[ふく]を 買[か]いました。,買了新衣服。
N5,衣物與隨身物品,洋服,洋服[ようふく],ようふく,yōfuku,名,西式服裝,洋服[ようふく]を 着[き]ます。,穿西式服裝。
N5,衣物與隨身物品,シャツ,シャツ,シャツ,shatsu,名,襯衫,白[しろ]いシャツを 着[き]ます。,穿白襯衫。
N5,衣物與隨身物品,ワイシャツ,ワイシャツ,ワイシャツ,waishatsu,名,白襯衫（西裝襯衫）,ワイシャツにネクタイをします。,襯衫配上領帶。
N5,衣物與隨身物品,セーター,セーター,セーター,sētā,名,毛衣,暖[あたた]かいセーターを 着[き]ます。,穿溫暖的毛衣。
N5,衣物與隨身物品,コート,コート,コート,kōto,名,大衣,冬[ふゆ]はコートを 着[き]ます。,冬天穿大衣。
N5,衣物與隨身物品,上着,上着[うわぎ],うわぎ,uwagi,名,外套；上衣,暑[あつ]いので 上着[うわぎ]を 脱[ぬ]ぎます。,因為很熱所以脫外套。
N5,衣物與隨身物品,ズボン,ズボン,ズボン,zubon,名,褲子,黒[くろ]いズボンをはきます。,穿黑褲子。
N5,衣物與隨身物品,スカート,スカート,スカート,sukāto,名,裙子,赤[あか]いスカートをはきます。,穿紅裙子。
N5,衣物與隨身物品,帽子,帽子[ぼうし],ぼうし,bōshi,名,帽子,帽子[ぼうし]をかぶります。,戴帽子。
N5,衣物與隨身物品,靴,靴[くつ],くつ,kutsu,名,鞋子,新[あたら]しい 靴[くつ]をはきます。,穿新鞋子。
N5,衣物與隨身物品,靴下,靴下[くつした],くつした,kutsushita,名,襪子,靴下[くつした]を 洗[あら]います。,洗襪子。
N5,衣物與隨身物品,スリッパ,スリッパ,スリッパ,surippa,名,拖鞋,スリッパをはいてください。,請穿拖鞋。
N5,衣物與隨身物品,眼鏡,眼鏡[めがね],めがね,megane,名,眼鏡,眼鏡[めがね]をかけます。,戴眼鏡。
N5,衣物與隨身物品,傘,傘[かさ],かさ,kasa,名,傘,傘[かさ]を 持[も]って 行[い]きます。,帶傘去。
N5,衣物與隨身物品,鞄,鞄[かばん],かばん,kaban,名,包包；提包,鞄[かばん]に 本[ほん]を 入[い]れます。,把書放進包包。
N5,衣物與隨身物品,財布,財布[さいふ],さいふ,saifu,名,錢包,財布[さいふ]をなくしました。,錢包弄丟了。
N5,衣物與隨身物品,お金,お金[かね],おかね,okane,名,錢,お 金[かね]が 足[た]りません。,錢不夠。
N5,衣物與隨身物品,時計,時計[とけい],とけい,tokei,名,鐘；錶,時計[とけい]を 見[み]ます。,看時鐘。
N5,衣物與隨身物品,腕時計,腕時計[うでどけい],うでどけい,udedokei,名,手錶,腕時計[うでどけい]を 買[か]いました。,買了手錶。
N5,衣物與隨身物品,ハンカチ,ハンカチ,ハンカチ,hankachi,名,手帕,いつもハンカチを 持[も]っています。,總是帶著手帕。
N5,衣物與隨身物品,ポケット,ポケット,ポケット,poketto,名,口袋,ポケットに 鍵[かぎ]を 入[い]れます。,把鑰匙放進口袋。
N5,衣物與隨身物品,ボタン,ボタン,ボタン,botan,名,鈕扣；按鈕,ボタンを 押[お]します。,按按鈕。
N5,衣物與隨身物品,荷物,荷物[にもつ],にもつ,nimotsu,名,行李,荷物[にもつ]が 重[おも]いです。,行李很重。
N5,衣物與隨身物品,鍵,鍵[かぎ],かぎ,kagi,名,鑰匙；鎖,ドアに 鍵[かぎ]をかけます。,把門上鎖。
N5,衣物與隨身物品,煙草,煙草[たばこ],たばこ,tabako,名,香菸,ここで 煙草[たばこ]を 吸[す]わないでください。,請不要在這裡抽菸。
N5,衣物與隨身物品,灰皿,灰皿[はいざら],はいざら,haizara,名,菸灰缸,灰皿[はいざら]はどこですか。,菸灰缸在哪裡？
N5,衣物與隨身物品,切符,切符[きっぷ],きっぷ,kippu,名,車票；票,駅[えき]で 切符[きっぷ]を 買[か]います。,在車站買車票。
N5,衣物與隨身物品,切手,切手[きって],きって,kitte,名,郵票,手紙[てがみ]に 切手[きって]を 貼[は]ります。,在信上貼郵票。
N5,衣物與隨身物品,葉書,葉書[はがき],はがき,hagaki,名,明信片,友達[ともだち]に 葉書[はがき]を 書[か]きます。,寫明信片給朋友。
N5,衣物與隨身物品,封筒,封筒[ふうとう],ふうとう,fūtō,名,信封,封筒[ふうとう]に 手紙[てがみ]を 入[い]れます。,把信放進信封。
N5,衣物與隨身物品,手紙,手紙[てがみ],てがみ,tegami,名,信,母[はは]に 手紙[てがみ]を 書[か]きます。,給媽媽寫信。
N5,衣物與隨身物品,新聞,新聞[しんぶん],しんぶん,shinbun,名,報紙,毎朝[まいあさ] 新聞[しんぶん]を 読[よ]みます。,每天早上看報紙。
N5,衣物與隨身物品,雑誌,雑誌[ざっし],ざっし,zasshi,名,雜誌,雑誌[ざっし]を 買[か]いました。,買了雜誌。
N5,衣物與隨身物品,辞書,辞書[じしょ],じしょ,jisho,名,字典,辞書[じしょ]で 言葉[ことば]を 調[しら]べます。,用字典查詞語。
N5,衣物與隨身物品,ノート,ノート,ノート,nōto,名,筆記本,ノートに 書[か]きます。,寫在筆記本上。
N5,衣物與隨身物品,鉛筆,鉛筆[えんぴつ],えんぴつ,enpitsu,名,鉛筆,鉛筆[えんぴつ]で 書[か]きます。,用鉛筆寫。
N5,衣物與隨身物品,ペン,ペン,ペン,pen,名,筆,ペンを 貸[か]してください。,請借我筆。
N5,衣物與隨身物品,ボールペン,ボールペン,ボールペン,bōrupen,名,原子筆,ボールペンで 名前[なまえ]を 書[か]きます。,用原子筆寫名字。
N5,衣物與隨身物品,消しゴム,消[け]しゴム,けしゴム,keshigomu,名,橡皮擦,消[け]しゴムで 消[け]します。,用橡皮擦擦掉。
N5,衣物與隨身物品,紙,紙[かみ],かみ,kami,名,紙,紙[かみ]に 絵[え]をかきます。,在紙上畫圖。
N5,衣物與隨身物品,カメラ,カメラ,カメラ,kamera,名,相機,カメラで 写真[しゃしん]を 撮[と]ります。,用相機拍照。
N5,衣物與隨身物品,フィルム,フィルム,フィルム,firumu,名,底片,カメラにフィルムを 入[い]れます。,把底片放進相機。
N5,衣物與隨身物品,手袋,手袋[てぶくろ],てぶくろ,tebukuro,名,手套,冬[ふゆ]は 手袋[てぶくろ]をします。,冬天戴手套。
N5,顏色,色,色[いろ],いろ,iro,名,顏色,好[す]きな 色[いろ]は 青[あお]です。,喜歡的顏色是藍色。
N5,顏色,白,白[しろ],しろ,shiro,名,白色,白[しろ]が 好[す]きです。,喜歡白色。
N5,顏色,黒,黒[くろ],くろ,kuro,名,黑色,黒[くろ]のペンで 書[か]きます。,用黑色的筆寫。
N5,顏色,赤,赤[あか],あか,aka,名,紅色,信号[しんごう]が 赤[あか]になりました。,號誌變紅了。
N5,顏色,青,青[あお],あお,ao,名,藍色,空[そら]の 青[あお]がきれいです。,天空的藍色很美。
N5,顏色,黄色,黄色[きいろ],きいろ,kiiro,名,黃色,黄色[きいろ]のシャツを 着[き]ます。,穿黃色的襯衫。
N5,顏色,茶色,茶色[ちゃいろ],ちゃいろ,chairo,名,棕色；褐色,茶色[ちゃいろ]の 靴[くつ]を 買[か]いました。,買了棕色的鞋子。
N5,顏色,緑,緑[みどり],みどり,midori,名,綠色,緑[みどり]が 多[おお]い 公園[こうえん]です。,是綠意盎然的公園。
N5,顏色,白い,白[しろ]い,しろい,shiroi,い形,白色的,空[そら]に 白[しろ]い 雲[くも]が 見[み]えます。,天上看得見白色的雲。
N5,顏色,黒い,黒[くろ]い,くろい,kuroi,い形,黑色的,黒[くろ]い 犬[いぬ]がいます。,有一隻黑狗。
N5,顏色,赤い,赤[あか]い,あかい,akai,い形,紅色的,赤[あか]いりんごを 食[た]べます。,吃紅蘋果。
N5,顏色,青い,青[あお]い,あおい,aoi,い形,藍色的,青[あお]い 海[うみ]が 好[す]きです。,喜歡藍色的海。
N5,顏色,黄色い,黄色[きいろ]い,きいろい,kiiroi,い形,黃色的,黄色[きいろ]い 花[はな]が 咲[さ]きました。,黃色的花開了。
N5,顏色,茶色い,茶色[ちゃいろ]い,ちゃいろい,chairoi,い形,棕色的,茶色[ちゃいろ]い 猫[ねこ]がいます。,有一隻棕色的貓。
N5,家與場所,家,家[いえ],いえ,ie,名,家、房子,家[いえ]に 帰[かえ]ります。,回家。
N5,家與場所,うち,うち,うち,uchi,名,家、自己家,うちには 猫[ねこ]が 二匹[にひき]います。,我家有兩隻貓。
N5,家與場所,部屋,部屋[へや],へや,heya,名,房間,部屋[へや]を 掃除[そうじ]します。,打掃房間。
N5,家與場所,玄関,玄関[げんかん],げんかん,genkan,名,玄關、門口,玄関[げんかん]で 靴[くつ]を 脱[ぬ]ぎます。,在玄關脫鞋。
N5,家與場所,台所,台所[だいどころ],だいどころ,daidokoro,名,廚房,母[はは]は 台所[だいどころ]で 料理[りょうり]を 作[つく]ります。,媽媽在廚房做菜。
N5,家與場所,風呂,風呂[ふろ],ふろ,furo,名,浴室、洗澡,毎晩[まいばん]お 風呂[ふろ]に 入[はい]ります。,每晚洗澡。
N5,家與場所,トイレ,トイレ,トイレ,toire,名,廁所,トイレはどこですか。,廁所在哪裡？
N5,家與場所,お手洗い,お手洗[てあら]い,おてあらい,otearai,名,洗手間,お 手洗[てあら]いを 借[か]りてもいいですか。,可以借用洗手間嗎？
N5,家與場所,窓,窓[まど],まど,mado,名,窗戶,窓[まど]を 開[あ]けてください。,請打開窗戶。
N5,家與場所,ドア,ドア,ドア,doa,名,門,ドアを 閉[し]めます。,關門。
N5,家與場所,戸,戸[と],と,to,名,門、拉門,戸[と]を 閉[し]めてください。,請把門關上。
N5,家與場所,庭,庭[にわ],にわ,niwa,名,庭院,庭[にわ]に 花[はな]が 咲[さ]いています。,庭院裡開著花。
N5,家與場所,池,池[いけ],いけ,ike,名,池塘,公園[こうえん]の 池[いけ]に 魚[さかな]がいます。,公園的池塘裡有魚。
N5,家與場所,門,門[もん],もん,mon,名,大門,門[もん]の 前[まえ]で 待[ま]っています。,在大門前等著。
N5,家與場所,階段,階段[かいだん],かいだん,kaidan,名,樓梯,階段[かいだん]を 上[のぼ]ります。,爬樓梯。
N5,家與場所,エレベーター,エレベーター,エレベーター,erebētā,名,電梯,エレベーターで 五階[ごかい]へ 行[い]きます。,搭電梯到五樓。
N5,家與場所,アパート,アパート,アパート,apāto,名,公寓,私[わたし]はアパートに 住[す]んでいます。,我住在公寓。
N5,家與場所,建物,建物[たてもの],たてもの,tatemono,名,建築物,あの 建物[たてもの]は 病院[びょういん]です。,那棟建築物是醫院。
N5,家與場所,机,机[つくえ],つくえ,tsukue,名,書桌,机[つくえ]の 上[うえ]に 本[ほん]があります。,桌上有書。
N5,家與場所,椅子,椅子[いす],いす,isu,名,椅子,椅子[いす]に 座[すわ]ってください。,請坐在椅子上。
N5,家與場所,テーブル,テーブル,テーブル,tēburu,名,桌子,テーブルの 上[うえ]に 料理[りょうり]を 並[なら]べます。,把菜擺在桌上。
N5,家與場所,ベッド,ベッド,ベッド,beddo,名,床,ベッドで 寝[ね]ます。,在床上睡覺。
N5,家與場所,本棚,本棚[ほんだな],ほんだな,hondana,名,書架,本棚[ほんだな]に 本[ほん]を 並[なら]べます。,把書排在書架上。
N5,家與場所,冷蔵庫,冷蔵庫[れいぞうこ],れいぞうこ,reizōko,名,冰箱,冷蔵庫[れいぞうこ]に 牛乳[ぎゅうにゅう]があります。,冰箱裡有牛奶。
N5,家與場所,テレビ,テレビ,テレビ,terebi,名,電視,毎晩[まいばん]テレビを 見[み]ます。,每晚看電視。
N5,家與場所,ラジオ,ラジオ,ラジオ,rajio,名,收音機,朝[あさ]ラジオを 聞[き]きます。,早上聽收音機。
N5,家與場所,電話,電話[でんわ],でんわ,denwa,名,電話,友達[ともだち]に 電話[でんわ]をかけます。,打電話給朋友。
N5,家與場所,電気,電気[でんき],でんき,denki,名,電、電燈,電気[でんき]を 消[け]してください。,請關燈。
N5,家與場所,ストーブ,ストーブ,ストーブ,sutōbu,名,暖爐,寒[さむ]いのでストーブをつけます。,因為冷所以開暖爐。
N5,家與場所,石鹸,石鹸[せっけん],せっけん,sekken,名,肥皂,石鹸[せっけん]で 手[て]を 洗[あら]います。,用肥皂洗手。
N5,家與場所,タオル,タオル,タオル,taoru,名,毛巾,タオルで 顔[かお]を 拭[ふ]きます。,用毛巾擦臉。
