level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N5,衣物與隨身物品,鞄,かばん,kaban,名,包包；提包,鞄（かばん）に本（ほん）を入（い）れます。,把書放進包包。
N5,衣物與隨身物品,財布,さいふ,saifu,名,錢包,財布（さいふ）をなくしました。,錢包弄丟了。
N5,衣物與隨身物品,お金,おかね,okane,名,錢,お金（かね）が足（た）りません。,錢不夠。
N5,衣物與隨身物品,時計,とけい,tokei,名,鐘；錶,時計（とけい）を見（み）ます。,看時鐘。
N5,衣物與隨身物品,腕時計,うでどけい,udedokei,名,手錶,腕時計（うでどけい）を買（か）いました。,買了手錶。
N5,衣物與隨身物品,ハンカチ,ハンカチ,hankachi,名,手帕,いつもハンカチを持（も）っています。,總是帶著手帕。
N5,衣物與隨身物品,ポケット,ポケット,poketto,名,口袋,ポケットに鍵（かぎ）を入（い）れます。,把鑰匙放進口袋。
N5,衣物與隨身物品,ボタン,ボタン,botan,名,鈕扣；按鈕,ボタンを押（お）します。,按按鈕。
N5,衣物與隨身物品,荷物,にもつ,nimotsu,名,行李,荷物（にもつ）が重（おも）いです。,行李很重。
N5,衣物與隨身物品,鍵,かぎ,kagi,名,鑰匙；鎖,ドアに鍵（かぎ）をかけます。,把門上鎖。
N5,衣物與隨身物品,煙草,たばこ,tabako,名,香菸,ここで煙草（たばこ）を吸（す）わないでください。,請不要在這裡抽菸。
N5,衣物與隨身物品,灰皿,はいざら,haizara,名,菸灰缸,灰皿（はいざら）はどこですか。,菸灰缸在哪裡？
N5,衣物與隨身物品,切符,きっぷ,kippu,名,車票；票,駅（えき）で切符（きっぷ）を買（か）います。,在車站買車票。
N5,衣物與隨身物品,切手,きって,kitte,名,郵票,手紙（てがみ）に切手（きって）を貼（は）ります。,在信上貼郵票。
N5,衣物與隨身物品,葉書,はがき,hagaki,名,明信片,友達（ともだち）に葉書（はがき）を書（か）きます。,寫明信片給朋友。
N5,衣物與隨身物品,封筒,ふうとう,fūtō,名,信封,封筒（ふうとう）に手紙（てがみ）を入（い）れます。,把信放進信封。
N5,衣物與隨身物品,手紙,てがみ,tegami,名,信,母（はは）に手紙（てがみ）を書（か）きます。,給媽媽寫信。
N5,衣物與隨身物品,新聞,しんぶん,shinbun,名,報紙,毎朝（まいあさ）新聞（しんぶん）を読（よ）みます。,每天早上看報紙。
N5,衣物與隨身物品,雑誌,ざっし,zasshi,名,雜誌,雑誌（ざっし）を買（か）いました。,買了雜誌。
N5,衣物與隨身物品,辞書,じしょ,jisho,名,字典,辞書（じしょ）で言葉（ことば）を調（しら）べます。,用字典查詞語。
N5,衣物與隨身物品,ノート,ノート,nōto,名,筆記本,ノートに書（か）きます。,寫在筆記本上。
N5,衣物與隨身物品,鉛筆,えんぴつ,enpitsu,名,鉛筆,鉛筆（えんぴつ）で書（か）きます。,用鉛筆寫。
N5,衣物與隨身物品,ペン,ペン,pen,名,筆,ペンを貸（か）してください。,請借我筆。
N5,衣物與隨身物品,ボールペン,ボールペン,bōrupen,名,原子筆,ボールペンで名前（なまえ）を書（か）きます。,用原子筆寫名字。
N5,衣物與隨身物品,消しゴム,けしゴム,keshigomu,名,橡皮擦,消（け）しゴムで消（け）します。,用橡皮擦擦掉。
N5,衣物與隨身物品,紙,かみ,kami,名,紙,紙（かみ）に絵（え）をかきます。,在紙上畫圖。
N5,衣物與隨身物品,カメラ,カメラ,kamera,名,相機,カメラで写真（しゃしん）を撮（と）ります。,用相機拍照。
N5,衣物與隨身物品,フィルム,フィルム,firumu,名,底片,カメラにフィルムを入（い）れます。,把底片放進相機。
N5,衣物與隨身物品,手袋,てぶくろ,tebukuro,名,手套,冬（ふゆ）は手袋（てぶくろ）をします。,冬天戴手套。
N5,顏色,色,いろ,iro,名,顏色,好（す）きな色（いろ）は青（あお）です。,喜歡的顏色是藍色。
N5,顏色,白,しろ,shiro,名,白色,白（しろ）が好（す）きです。,喜歡白色。
N5,顏色,黒,くろ,kuro,名,黑色,黒（くろ）のペンで書（か）きます。,用黑色的筆寫。
N5,顏色,赤,あか,aka,名,紅色,信号（しんごう）が赤（あか）になりました。,號誌變紅了。
N5,顏色,青,あお,ao,名,藍色,空（そら）の青（あお）がきれいです。,天空的藍色很美。
N5,顏色,黄色,きいろ,kiiro,名,黃色,黄色（きいろ）のシャツを着（き）ます。,穿黃色的襯衫。
N5,顏色,茶色,ちゃいろ,chairo,名,棕色；褐色,茶色（ちゃいろ）の靴（くつ）を買（か）いました。,買了棕色的鞋子。
N5,顏色,緑,みどり,midori,名,綠色,緑（みどり）が多（おお）い公園（こうえん）です。,是綠意盎然的公園。
N5,顏色,白い,しろい,shiroi,い形,白色的,空（そら）に白（しろ）い雲（くも）が見（み）えます。,天上看得見白色的雲。
N5,顏色,黒い,くろい,kuroi,い形,黑色的,黒（くろ）い犬（いぬ）がいます。,有一隻黑狗。
N5,顏色,赤い,あかい,akai,い形,紅色的,赤（あか）いりんごを食（た）べます。,吃紅蘋果。
N5,顏色,青い,あおい,aoi,い形,藍色的,青（あお）い海（うみ）が好（す）きです。,喜歡藍色的海。
N5,顏色,黄色い,きいろい,kiiroi,い形,黃色的,黄色（きいろ）い花（はな）が咲（さ）きました。,黃色的花開了。
N5,顏色,茶色い,ちゃいろい,chairoi,い形,棕色的,茶色（ちゃいろ）い猫（ねこ）がいます。,有一隻棕色的貓。
N5,家與場所,家,いえ,ie,名,家、房子,家（いえ）に帰（かえ）ります。,回家。
N5,家與場所,うち,うち,uchi,名,家、自己家,うちには猫（ねこ）が二匹（にひき）います。,我家有兩隻貓。
N5,家與場所,部屋,へや,heya,名,房間,部屋（へや）を掃除（そうじ）します。,打掃房間。
N5,家與場所,玄関,げんかん,genkan,名,玄關、門口,玄関（げんかん）で靴（くつ）を脱（ぬ）ぎます。,在玄關脫鞋。
N5,家與場所,台所,だいどころ,daidokoro,名,廚房,母（はは）は台所（だいどころ）で料理（りょうり）を作（つく）ります。,媽媽在廚房做菜。
N5,家與場所,風呂,ふろ,furo,名,浴室、洗澡,毎晩（まいばん）お風呂（ふろ）に入（はい）ります。,每晚洗澡。
N5,家與場所,トイレ,トイレ,toire,名,廁所,トイレはどこですか。,廁所在哪裡？
N5,家與場所,お手洗い,おてあらい,otearai,名,洗手間,お手洗（てあら）いを借（か）りてもいいですか。,可以借用洗手間嗎？
N5,家與場所,窓,まど,mado,名,窗戶,窓（まど）を開（あ）けてください。,請打開窗戶。
N5,家與場所,ドア,ドア,doa,名,門,ドアを閉（し）めます。,關門。
N5,家與場所,戸,と,to,名,門、拉門,戸（と）を閉（し）めてください。,請把門關上。
N5,家與場所,庭,にわ,niwa,名,庭院,庭（にわ）に花（はな）が咲（さ）いています。,庭院裡開著花。
N5,家與場所,池,いけ,ike,名,池塘,公園（こうえん）の池（いけ）に魚（さかな）がいます。,公園的池塘裡有魚。
N5,家與場所,門,もん,mon,名,大門,門（もん）の前（まえ）で待（ま）っています。,在大門前等著。
N5,家與場所,階段,かいだん,kaidan,名,樓梯,階段（かいだん）を上（のぼ）ります。,爬樓梯。
N5,家與場所,エレベーター,エレベーター,erebētā,名,電梯,エレベーターで五階（ごかい）へ行（い）きます。,搭電梯到五樓。
N5,家與場所,アパート,アパート,apāto,名,公寓,私（わたし）はアパートに住（す）んでいます。,我住在公寓。
N5,家與場所,建物,たてもの,tatemono,名,建築物,あの建物（たてもの）は病院（びょういん）です。,那棟建築物是醫院。
N5,家與場所,机,つくえ,tsukue,名,書桌,机（つくえ）の上（うえ）に本（ほん）があります。,桌上有書。
N5,家與場所,椅子,いす,isu,名,椅子,椅子（いす）に座（すわ）ってください。,請坐在椅子上。
N5,家與場所,テーブル,テーブル,tēburu,名,桌子,テーブルの上（うえ）に料理（りょうり）を並（なら）べます。,把菜擺在桌上。
N5,家與場所,ベッド,ベッド,beddo,名,床,ベッドで寝（ね）ます。,在床上睡覺。
N5,家與場所,本棚,ほんだな,hondana,名,書架,本棚（ほんだな）に本（ほん）を並（なら）べます。,把書排在書架上。
N5,家與場所,冷蔵庫,れいぞうこ,reizōko,名,冰箱,冷蔵庫（れいぞうこ）に牛乳（ぎゅうにゅう）があります。,冰箱裡有牛奶。
N5,家與場所,テレビ,テレビ,terebi,名,電視,毎晩（まいばん）テレビを見（み）ます。,每晚看電視。
N5,家與場所,ラジオ,ラジオ,rajio,名,收音機,朝（あさ）ラジオを聞（き）きます。,早上聽收音機。
N5,家與場所,電話,でんわ,denwa,名,電話,友達（ともだち）に電話（でんわ）をかけます。,打電話給朋友。
N5,家與場所,電気,でんき,denki,名,電、電燈,電気（でんき）を消（け）してください。,請關燈。
N5,家與場所,ストーブ,ストーブ,sutōbu,名,暖爐,寒（さむ）いのでストーブをつけます。,因為冷所以開暖爐。
N5,家與場所,石鹸,せっけん,sekken,名,肥皂,石鹸（せっけん）で手（て）を洗（あら）います。,用肥皂洗手。
N5,家與場所,タオル,タオル,taoru,名,毛巾,タオルで顔（かお）を拭（ふ）きます。,用毛巾擦臉。
N5,家與場所,布団,ふとん,futon,名,棉被,布団（ふとん）を敷（し）いて寝（ね）ます。,鋪棉被睡覺。
N5,家與場所,箱,はこ,hako,名,箱子、盒子,箱（はこ）の中（なか）にお菓子（かし）があります。,盒子裡有點心。
N5,家與場所,学校,がっこう,gakkō,名,學校,毎日（まいにち）学校（がっこう）へ行（い）きます。,每天去學校。
N5,家與場所,大学,だいがく,daigaku,名,大學,兄（あに）は大学（だいがく）の学生（がくせい）です。,哥哥是大學生。
N5,家與場所,教室,きょうしつ,kyōshitsu,名,教室,教室（きょうしつ）で日本語（にほんご）を勉強（べんきょう）します。,在教室學日語。
N5,家與場所,図書館,としょかん,toshokan,名,圖書館,図書館（としょかん）で本（ほん）を借（か）ります。,在圖書館借書。
N5,家與場所,銀行,ぎんこう,ginkō,名,銀行,銀行（ぎんこう）でお金（かね）を出（だ）します。,在銀行領錢。
N5,家與場所,郵便局,ゆうびんきょく,yūbinkyoku,名,郵局,郵便局（ゆうびんきょく）で切手（きって）を買（か）います。,在郵局買郵票。
N5,家與場所,会社,かいしゃ,kaisha,名,公司,父（ちち）は会社（かいしゃ）で働（はたら）いています。,爸爸在公司工作。
N5,家與場所,店,みせ,mise,名,商店,その店（みせ）は安（やす）いです。,那家店很便宜。
N5,家與場所,喫茶店,きっさてん,kissaten,名,咖啡廳,喫茶店（きっさてん）でコーヒーを飲（の）みます。,在咖啡廳喝咖啡。
N5,家與場所,食堂,しょくどう,shokudō,名,食堂,食堂（しょくどう）で昼（ひる）ご飯（はん）を食（た）べます。,在食堂吃午餐。
N5,家與場所,映画館,えいがかん,eigakan,名,電影院,映画館（えいがかん）で映画（えいが）を見（み）ます。,在電影院看電影。
N5,家與場所,公園,こうえん,kōen,名,公園,公園（こうえん）を散歩（さんぽ）します。,在公園散步。
N5,家與場所,駅,えき,eki,名,車站,駅（えき）で電車（でんしゃ）を待（ま）ちます。,在車站等電車。
N5,家與場所,空港,くうこう,kūkō,名,機場,空港（くうこう）まで友達（ともだち）を迎（むか）えに行（い）きます。,去機場接朋友。
